Scenario_ID,Apartment_Area_m2,Rooms,Bathrooms,Master_Bathrooms,Balconies,Receptions,Finishing_Level,Reception_Area_m2,Bedroom_Area_m2,Paintable_Area_m2,Paints_Quality,Electrical_Basic_Quality,Flooring_Quality,Sanitary_Quality,Doors_Quality,Ceilings_Quality,Electrical_Finishing_Quality,Plumbing_Quality,Include_Reception_Ceiling_Upgrade,Include_Reception_Chandelier,Include_Master_Bathroom_Upgrade,Plumbing_System,Ceilings_Cost,Doors_Cost,Electrical_Basic_Cost,Electrical_Finishing_Cost,Flooring_Cost,Paints_Cost,Plumbing_Cost,Sanitary_Cost,Labor_Cost,Auxiliary_Cost,Total_Finishing_Cost_EGP
S004080,110.3,3,1,1,2,1,Medium,38.6,71.7,330.9,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,37958.055555555555,40871.0,31033.497,4944.0,38973.0,8662.962,840.0,14561.0,39632.5,22605.5,240081.51
S004081,104.1,3,2,1,0,1,High,36.4,67.7,312.3,Medium,Medium,High,Medium,High,High,High,High,False,False,False,PVC Pipes,12578.75,28858.0,28787.612999999998,3564.0,42839.9,9275.310000000001,1860.0,20958.0,42427.5,23658.5,214807.57
S004082,72.7,2,1,1,2,1,Low,25.4,47.3,218.1,Low,Low,Low,Low,Low,Low,Low,Low,False,True,False,PPR Pipes,5553.472222222223,28865.0,18995.38,3657.0,22271.299999999996,1092.0861818181818,1320.0,8693.0,33181.5,14195.5,137824.24
S004083,123.4,3,2,1,0,1,Low,43.2,80.2,370.2,Low,Medium,Low,Low,Medium,Low,Medium,Low,False,False,False,PPR Pipes,8655.13888888889,26779.0,34068.156,3572.0,48092.0,1853.6923636363638,2520.0,13950.0,56373.0,24761.0,220623.99
S004084,83.8,2,1,1,2,1,Low,29.3,54.5,251.4,Low,Low,Low,Low,Low,Low,Low,Low,True,False,False,PPR Pipes,20625.90277777778,28140.0,20968.282,1552.0,35327.4,1258.8283636363637,1020.0,7891.0,37011.0,16027.0,169821.41
S004085,94.4,3,2,1,3,1,Low,33.0,61.4,283.2,Medium,Low,Low,Medium,Medium,Low,Medium,Low,False,True,False,PPR Pipes,6391.666666666667,46415.0,23580.528,5683.0,36953.0,6043.488000000001,1800.0,20510.0,46368.0,19976.0,213720.68
S004086,155.4,4,2,1,2,1,Medium,54.4,101.0,466.2,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,False,True,True,PVC Pipes,15108.333333333334,45178.0,42567.282,4050.0,65385.8,2288.618181818182,1580.0,26054.0,57735.0,33149.0,293096.03
S004087,134.0,3,2,1,3,1,Medium,46.9,87.1,402.0,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,True,False,False,PVC Pipes,46862.777777777774,38442.0,36052.1,2444.0,72346.59999999999,11939.400000000001,1580.0,17818.0,50650.0,29190.0,307324.88
S004088,114.6,3,2,1,2,1,Medium,40.1,74.5,343.8,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,False,False,True,PVC Pipes,11340.625,37251.0,32904.39,3548.0,59197.8,10815.948000000002,1700.0,18160.0,45315.0,25601.0,245833.76
S004089,83.0,2,1,1,0,1,Low,29.0,54.0,249.0,Low,Medium,Low,Low,Medium,Medium,Medium,Low,False,False,False,PPR Pipes,7838.88888888889,20381.0,23583.22,2856.0,36659.0,1271.2581818181818,1320.0,6333.0,36735.0,15895.0,152872.37
S004090,97.5,2,1,1,0,1,Medium,34.1,63.4,292.5,Medium,Medium,Low,Medium,Low,Medium,Medium,Low,True,True,True,PPR Pipes,35710.034722222226,19337.0,26903.225,4568.0,41691.9,9330.75,990.0,13956.0,34912.5,20237.5,207636.91
S004091,94.5,2,1,1,0,1,Low,33.1,61.4,283.5,Low,Low,Low,Low,Medium,Low,Low,Low,True,False,False,PPR Pipes,26940.659722222226,20277.0,24311.255,1928.0,37461.8,1085.5472727272727,1080.0,8123.0,40702.5,17792.5,179702.26
S004092,172.3,4,2,1,2,1,Medium,60.3,112.0,516.9,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,54127.63888888889,42903.0,48713.986000000004,6018.0,68736.4,24904.242000000002,1600.0,18242.0,62382.5,36275.5,363903.27
S004093,126.7,4,1,1,2,1,Low,44.3,82.4,380.1,Low,Low,Low,Low,Medium,Low,Low,Medium,False,False,True,PVC Pipes,7962.743055555556,46743.0,34599.651000000005,3224.0,50825.799999999996,1940.583272727273,750.0,11782.0,54211.5,23105.5,235144.78
S004094,105.8,2,1,1,1,1,High,37.0,68.8,317.4,High,Medium,Medium,High,High,High,High,Medium,True,True,True,PVC Pipes,43830.06944444445,27936.0,27852.966,5785.0,48536.2,15082.848,730.0,20010.0,37195.0,21773.0,248731.08
S004095,92.6,2,1,1,1,1,Medium,32.4,60.2,277.8,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,30461.25,26409.0,26029.324,4172.0,49096.8,5928.252,750.0,10509.0,33565.0,19331.0,206251.63
S004096,114.5,2,1,1,1,1,Low,40.1,74.4,343.5,Low,Medium,Low,Medium,Low,Low,Low,Medium,False,False,False,PVC Pipes,9024.826388888889,24158.0,32575.365,1440.0,60267.5,1854.9,720.0,8962.0,47602.5,21092.5,207697.59
S004097,110.6,3,1,1,0,1,Medium,38.7,71.9,331.8,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,35208.68055555556,26341.0,32202.557999999997,4832.0,39182.200000000004,10146.444000000001,750.0,10532.0,39715.0,22661.0,221570.88
S004098,98.8,3,2,1,1,1,Medium,34.6,64.2,296.4,Medium,High,Medium,Medium,Medium,Low,Low,Medium,True,True,True,PVC Pipes,25671.38888888889,33167.0,28391.924,3795.0,45015.0,8803.08,1580.0,23024.0,40970.0,22678.0,233095.39
S004099,120.1,3,2,1,3,1,High,42.0,78.1,360.3,High,High,Medium,High,High,High,High,High,True,True,True,PVC Pipes,50493.61111111111,49125.0,36412.729999999996,6304.0,57430.6,17121.456000000002,1980.0,31908.0,46827.5,26618.5,324221.4
S004100,156.7,4,1,1,1,1,High,54.8,101.9,470.1,High,High,Medium,High,High,High,Medium,Medium,False,True,False,PVC Pipes,15996.458333333334,38723.0,47361.187999999995,6253.0,50918.1,20167.29,720.0,10356.0,53592.5,31189.5,275277.04
S004101,92.8,2,1,1,1,1,Low,32.5,60.3,278.4,Low,Low,Low,Low,Low,Low,Medium,Medium,False,False,False,PVC Pipes,6508.888888888889,24491.0,24096.415999999997,2856.0,38176.2,1503.3599999999997,770.0,8805.0,40116.0,17512.0,164834.86
S004102,132.9,3,1,1,1,1,Medium,46.5,86.4,398.7,Medium,High,High,Medium,Medium,Medium,Medium,Medium,False,False,True,PVC Pipes,12044.0625,31881.0,37801.911,3548.0,50758.8,12806.244000000002,850.0,13518.0,45847.5,26786.5,235842.02
S004103,119.0,3,1,1,3,1,Low,41.6,77.4,357.0,Low,Medium,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,8057.291666666666,42790.0,33671.47,1512.0,58743.40000000001,1752.5454545454547,1050.0,6742.0,50355.0,21835.0,226508.71
S004104,82.1,2,1,1,0,1,Medium,28.7,53.4,246.3,Medium,Low,Medium,Low,Medium,Medium,Medium,Low,False,True,False,PVC Pipes,7668.368055555555,20291.0,22641.102999999996,4605.0,36427.799999999996,7911.156,710.0,7911.0,30677.5,17388.5,156231.43
S004105,166.3,4,2,1,2,1,Low,58.2,108.1,498.9,Low,Medium,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,12703.472222222224,39169.0,46572.152,3632.0,63899.3,2547.1112727272725,2520.0,15214.0,72373.5,31839.5,290470.04
S004106,81.9,2,1,1,0,1,Medium,28.7,53.2,245.7,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False,True,False,PVC Pipes,8047.812500000001,20479.0,22724.047000000002,5110.0,32199.3,11243.231999999998,720.0,8760.0,30622.5,17351.5,157257.39
S004107,115.9,3,1,1,0,1,High,40.6,75.3,347.7,High,High,Medium,High,Medium,Medium,Medium,High,False,True,True,PVC Pipes,10221.736111111111,26621.0,33986.131,5706.0,49631.7,12162.546,920.0,22058.0,41172.5,23641.5,226121.11
S004108,132.4,3,2,1,2,1,Medium,46.3,86.1,397.2,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,True,True,True,PVC Pipes,34494.722222222226,37316.0,35950.652,4903.0,64026.799999999996,10398.696,1480.0,27168.0,50210.0,28894.0,294841.87
S004109,175.1,4,1,1,2,1,High,61.3,113.8,525.3,Medium,High,Medium,High,High,High,High,Medium,True,False,True,PVC Pipes,77933.54166666667,44973.0,50734.924,4288.0,85393.2,2939.769818181818,740.0,17541.0,58652.5,34593.5,377789.44
S004110,133.0,3,1,1,2,1,Low,46.6,86.4,399.0,Medium,Low,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,8635.763888888889,31952.0,34790.33,3256.0,46898.0,8426.880000000001,1200.0,8997.0,55185.0,24145.0,223485.97
S004111,83.0,2,1,1,0,1,High,29.0,54.0,249.0,High,Medium,Medium,High,High,Medium,High,High,True,True,True,PVC Pipes,27982.986111111113,24950.0,22991.050000000003,5476.0,30541.0,10408.2,990.0,21652.0,30925.0,17555.0,193471.24
S004112,134.3,4,1,1,3,1,High,47.0,87.3,402.9,High,High,High,Medium,Medium,High,High,High,True,True,True,PVC Pipes,55758.22916666667,52793.0,39235.951,7070.0,40214.4,17195.772,890.0,16481.0,47432.5,27045.5,304116.35
S004113,158.2,4,2,1,2,1,Medium,55.4,102.8,474.6,High,Medium,High,Low,Low,High,Medium,Medium,False,True,True,PVC Pipes,17467.916666666668,38121.0,42533.056,5630.0,73152.79999999999,17854.452,1440.0,18839.0,58505.0,33667.0,307210.22
S004114,110.9,3,1,1,3,1,Low,38.8,72.1,332.7,Low,Low,Medium,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,8895.104166666668,41840.0,28910.838,2936.0,44064.7,1273.9385454545456,1320.0,8844.0,47560.5,20498.5,206143.58
S004115,158.4,4,2,1,1,1,Medium,55.4,103.0,475.2,High,Medium,Medium,Medium,Medium,Medium,High,Medium,False,True,True,PVC Pipes,15125.000000000002,36399.0,44018.144,6979.0,48048.8,15472.512000000002,1540.0,20734.0,58560.0,33704.0,280580.46
S004116,76.9,2,1,1,1,1,Medium,26.9,50.0,230.7,Medium,Medium,Medium,Medium,High,High,Medium,Medium,True,False,True,PVC Pipes,32108.229166666664,28401.0,21544.849000000002,2864.0,33674.8,7054.8060000000005,760.0,15826.0,29247.5,16426.5,187907.68
S004117,119.8,3,2,1,1,1,Low,41.9,77.9,359.4,Low,Low,Low,Low,Low,Low,Medium,Low,True,True,False,PPR Pipes,33726.25,26018.0,30939.014,5182.0,46748.4,1764.3272727272727,2040.0,13094.0,55131.0,24167.0,238809.99
S004118,147.5,4,2,1,2,1,High,51.6,95.9,442.5,High,Medium,High,High,Medium,Medium,High,High,True,True,True,PVC Pipes,48197.1875,46365.0,41036.575,7321.0,69945.3,16744.2,1800.0,31818.0,55562.5,31687.5,350477.26
S004119,69.6,2,1,1,1,1,High,24.4,45.2,208.8,High,Medium,High,High,High,Medium,High,Medium,True,True,True,PVC Pipes,23367.5,28145.0,19790.127999999997,5167.0,30359.6,9416.880000000001,790.0,21014.0,27240.0,15076.0,180366.11
S004120,134.7,3,1,1,1,1,High,47.1,87.6,404.1,High,High,High,High,High,High,High,Medium,False,True,True,PVC Pipes,15153.749999999998,34046.0,39507.573,6453.0,76962.0,14135.418000000003,850.0,21458.0,46342.5,27119.5,282027.74
S004121,188.4,5,3,1,1,1,Low,65.9,122.5,565.2,Medium,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,13345.000000000002,31172.0,51656.051999999996,3668.0,99848.20000000001,12434.400000000001,3600.0,17661.0,85698.0,37686.0,356768.65
S004122,160.0,4,2,1,1,1,Medium,56.0,104.0,480.0,Medium,Low,Medium,Low,High,Low,Medium,Medium,False,False,False,PVC Pipes,11944.444444444445,42341.0,41771.2,4256.0,75728.0,13305.599999999999,1580.0,11378.0,59000.0,34000.0,295304.24
S004123,171.5,4,1,1,1,1,Low,60.0,111.5,514.5,Medium,Low,Low,Low,Low,Low,Low,Medium,False,True,False,PVC Pipes,10718.75,35041.0,45285.23,4792.0,66148.0,10300.29,790.0,7877.0,69667.5,30497.5,281117.27
S004124,131.0,3,2,1,2,1,Low,45.8,85.2,393.0,Low,Medium,Low,Medium,Low,Medium,Medium,Low,False,False,False,PPR Pipes,11507.986111111111,29779.0,36057.33,3572.0,53324.4,2160.7854545454547,1800.0,14494.0,58995.0,26015.0,237705.5
S004125,209.5,5,3,1,2,1,Low,73.3,136.2,628.5,Low,Low,Low,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,14257.638888888889,38133.0,56978.26000000001,4996.0,85585.3,2221.4618181818187,3330.0,22911.0,92977.5,41167.5,362557.66
S004126,88.6,2,1,1,0,1,Low,31.0,57.6,265.8,Low,Low,Low,Low,Low,Medium,Medium,Low,False,False,False,PPR Pipes,8613.888888888889,18298.0,23758.945999999996,2848.0,28884.800000000003,1461.4167272727275,1110.0,6653.0,38667.0,16819.0,147114.05
S004127,128.7,3,2,1,1,1,Medium,45.0,83.7,386.1,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,40850.625,32397.0,32721.554999999997,5339.0,41814.0,10447.866000000002,1540.0,15208.0,49192.5,28209.5,257720.05
S004128,136.5,3,2,1,0,1,Low,47.8,88.7,409.5,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,11090.625,24222.0,34895.085,1764.0,58750.899999999994,1809.2454545454548,2520.0,15454.0,60892.5,26922.5,238320.86
S004129,165.1,4,2,1,3,1,Low,57.8,107.3,495.3,Low,Medium,Low,Low,Low,Low,Medium,Low,False,False,True,PPR Pipes,12611.805555555555,41216.0,45496.546,4264.0,69216.7,2382.8432727272734,1980.0,18654.0,71959.5,31641.5,299422.89
S004130,138.0,4,2,1,1,1,Medium,48.3,89.7,414.0,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,True,False,False,PVC Pipes,50130.416666666664,36343.0,37716.06,3328.0,51177.3,12660.120000000003,1480.0,13998.0,52950.0,29930.0,289712.9
S004131,113.7,3,2,1,3,1,Medium,39.8,73.9,341.1,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,True,True,False,PVC Pipes,36797.98611111112,46005.0,30925.113,4831.0,44902.399999999994,10731.006,1600.0,19582.0,45067.5,25434.5,265876.51
S004132,128.4,3,1,1,2,1,High,44.9,83.5,385.2,High,Medium,High,High,Medium,High,High,Medium,True,False,True,PVC Pipes,55539.583333333336,38328.0,34377.18,3564.0,52391.0,13898.016,850.0,19740.0,44610.0,25954.0,289251.78
S004133,112.5,3,2,1,1,1,Medium,39.4,73.1,337.5,Medium,Low,High,High,Medium,Medium,Medium,High,True,True,True,PVC Pipes,39096.38888888889,32844.0,29281.125,5058.0,54157.5,8538.750000000002,1780.0,30682.0,44737.5,25212.5,271387.76
S004134,139.4,3,1,1,1,1,Low,48.8,90.6,418.2,Low,Medium,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,9632.152777777777,28198.0,39700.908,2868.0,61087.0,1847.6836363636364,1200.0,6820.0,57393.0,25201.0,233947.74
S004135,119.2,3,1,1,2,1,Medium,41.7,77.5,357.6,Medium,Medium,Medium,Low,High,High,Medium,Low,False,True,True,PPR Pipes,11961.38888888889,43303.0,33776.04,4997.0,51550.5,9755.328000000001,1230.0,11797.0,42080.0,24252.0,234702.26
S004136,56.0,1,1,1,1,1,Medium,19.6,36.4,168.0,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,False,True,False,PVC Pipes,5075.000000000001,21470.0,14916.56,4839.0,27132.0,3548.16,730.0,7218.0,22300.0,12560.0,119788.72
S004137,133.5,3,2,1,0,1,Low,46.7,86.8,400.5,Medium,Medium,Low,Low,Medium,Low,Low,Medium,False,False,False,PVC Pipes,9224.479166666668,26700.0,35642.565,2180.0,52378.399999999994,10132.65,1640.0,11776.0,59857.5,26427.5,235959.09
S004138,157.8,4,2,1,3,1,Low,55.2,102.6,473.4,Low,Low,Low,Low,Low,Low,Low,Medium,False,False,True,PVC Pipes,11835.000000000002,44393.0,39696.486000000004,2504.0,77770.8,2138.0465454545456,1540.0,20576.0,69441.0,30437.0,300331.33
S004139,122.1,3,2,1,1,1,High,42.7,79.4,366.3,High,High,High,High,High,High,High,High,True,True,True,PVC Pipes,47929.097222222226,34066.0,35543.619,6466.0,48371.90000000001,13216.104000000003,1940.0,34763.0,47377.5,26988.5,296661.72
S004140,170.8,4,2,1,1,1,Low,59.8,111.0,512.4,Low,Medium,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,10971.52777777778,37208.0,47213.020000000004,3400.0,80603.4,1760.7927272727275,2100.0,15104.0,73926.0,32582.0,304868.74
S004141,102.3,3,2,1,1,1,Low,35.8,66.5,306.9,Medium,Medium,Low,Low,Low,Low,Medium,Medium,False,False,True,PVC Pipes,6962.083333333334,27045.0,28661.088,3548.0,42074.1,7494.4980000000005,1500.0,17626.0,49093.5,21279.5,205283.77
S004142,116.6,3,2,1,2,1,Low,40.8,75.8,349.8,Medium,Low,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,8299.652777777777,32791.0,31269.584,2024.0,44778.2,11312.532000000001,2280.0,17522.0,54027.0,23639.0,227942.97
S004143,64.9,1,1,1,0,1,High,22.7,42.2,194.7,Medium,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,27173.05555555556,15099.0,19340.656000000003,5593.0,21468.9,6210.93,960.0,20037.0,24747.5,14206.5,154836.54
S004144,120.8,3,2,1,1,1,Medium,42.3,78.5,362.4,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,False,True,PVC Pipes,40440.0,33791.0,32576.775999999998,3580.0,59672.6,9806.544,1500.0,22744.0,47020.0,26748.0,277878.92
S004145,137.6,3,2,1,0,1,High,48.2,89.4,412.8,High,High,Medium,High,Medium,High,High,High,False,True,True,PVC Pipes,13807.777777777777,26502.0,41684.256,7043.0,54577.8,14984.640000000001,1800.0,31642.0,51640.0,29856.0,273537.47
S004146,66.1,2,1,1,1,1,High,23.1,43.0,198.3,High,High,High,High,High,Medium,High,High,True,True,True,PVC Pipes,22646.979166666668,31710.0,19991.753999999997,6024.0,30567.5,9292.338000000002,970.0,21035.0,26277.5,14428.5,182943.57
S004147,50.0,1,1,1,0,1,High,17.5,32.5,150.0,Medium,Medium,High,High,High,Medium,High,High,False,True,True,PVC Pipes,4895.833333333333,18901.0,14242.5,5313.0,25250.0,839.4545454545454,970.0,18696.0,20650.0,11450.0,121207.79
S004148,129.2,3,1,1,2,1,Low,45.2,84.0,387.6,Low,Medium,Low,Medium,Low,Medium,Low,Low,False,False,False,PPR Pipes,10946.11111111111,32200.0,35711.376,2696.0,36694.4,1408.045090909091,1290.0,11235.0,53874.0,23518.0,209572.93
S004149,130.4,3,2,1,1,1,Medium,45.6,84.8,391.2,Medium,Medium,Medium,High,Medium,Medium,Medium,High,False,False,True,PVC Pipes,11500.555555555557,33297.0,34753.784,3564.0,60289.600000000006,11962.896,2020.0,34976.0,49660.0,28524.0,270547.84
S004150,117.7,3,2,1,3,1,High,41.2,76.5,353.1,High,High,High,Medium,Medium,High,High,Medium,True,True,True,PVC Pipes,48988.85416666667,44721.0,34561.186,5971.0,53780.3,13438.986000000003,1440.0,23093.0,46167.5,26174.5,298336.33
S004151,89.8,2,1,1,1,1,High,31.4,58.4,269.4,Medium,Medium,High,Medium,Medium,High,High,Medium,True,True,True,PVC Pipes,33894.375,26315.0,25584.120000000003,5125.0,33411.0,1507.6603636363636,750.0,15968.0,32795.0,18813.0,194163.16
S004152,128.9,3,2,1,2,1,High,45.1,83.8,386.7,High,High,Medium,High,High,Medium,High,High,True,True,True,PVC Pipes,43350.27777777778,44248.0,38065.799,6726.0,50767.8,13867.062,2020.0,32681.0,49247.5,28246.5,309219.94
S004153,110.2,3,1,1,3,1,High,38.6,71.6,330.6,Medium,High,High,Medium,High,High,High,High,True,True,True,PVC Pipes,43407.43055555556,47827.0,33496.578,6918.0,35078.0,8073.252000000001,960.0,15474.0,39605.0,22587.0,253426.26
S004154,111.5,3,1,1,1,1,Medium,39.0,72.5,334.5,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,38109.375,32395.0,31253.034999999996,5158.0,39513.5,1806.3000000000002,840.0,17168.0,39962.5,22827.5,229033.21
S004155,122.3,3,1,1,1,1,Medium,42.8,79.5,366.9,Medium,Low,High,Low,Medium,Medium,Medium,Low,False,False,True,PPR Pipes,10786.180555555557,31542.0,31646.511999999995,3580.0,47505.7,8475.390000000001,1290.0,11440.0,42932.5,24825.5,214023.78
S004156,65.8,1,1,1,0,1,Medium,23.0,42.8,197.4,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,23139.930555555555,15496.0,17135.275999999998,3844.0,31330.199999999997,1085.341090909091,830.0,10914.0,24995.0,14373.0,143142.75
S004157,146.0,4,1,1,1,1,Medium,51.1,94.9,438.0,High,High,Low,Low,Medium,Medium,High,Medium,False,False,True,PVC Pipes,12775.0,38342.0,41572.24,4256.0,69160.20000000001,20910.12,840.0,12091.0,50650.0,29210.0,279806.56
S004158,82.6,2,1,1,1,1,Low,28.9,53.7,247.8,Medium,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,6510.48611111111,21923.0,21865.417999999998,1768.0,32368.800000000003,6051.276000000001,1200.0,6512.0,36597.0,15829.0,150624.98
S004159,117.1,3,2,1,2,1,Medium,41.0,76.1,351.3,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,False,True,True,PVC Pipes,11547.361111111111,41677.0,33061.339,5388.0,38004.2,11361.042000000003,1520.0,21638.0,46002.5,26063.5,236262.94
S004160,90.0,2,1,1,2,1,Low,31.5,58.5,270.0,Medium,Medium,Low,Low,Low,Low,Low,Medium,False,False,False,PVC Pipes,5718.75,27172.0,24320.199999999997,1480.0,39667.5,6593.4,750.0,7501.0,39150.0,17050.0,169402.85
S004161,119.9,3,1,1,1,1,Low,42.0,77.9,359.7,Low,Low,Medium,Medium,Low,Low,Medium,Low,True,False,False,PPR Pipes,30708.958333333336,24301.0,31604.752,3564.0,64081.4,1977.6960000000001,1230.0,10030.0,50665.5,21983.5,240146.81
S004162,78.4,2,1,1,1,1,Medium,27.4,51.0,235.2,Medium,Medium,Medium,Low,Medium,Low,High,Low,True,True,True,PPR Pipes,20917.222222222223,26566.0,21707.184,5260.0,37789.2,6623.232000000001,1170.0,11270.0,29660.0,16704.0,177666.84
S004163,175.0,4,2,1,1,1,Medium,61.2,113.8,525.0,Medium,High,Medium,High,Medium,Medium,Low,Medium,True,False,False,PVC Pipes,57254.02777777778,37072.0,52419.25,2984.0,92780.6,16863.0,1700.0,21584.0,63125.0,36775.0,382556.88
S004164,113.5,3,2,1,0,1,Medium,39.7,73.8,340.5,Medium,Medium,Medium,High,Medium,Medium,Medium,High,True,False,False,PVC Pipes,41218.680555555555,26418.0,31358.405,3572.0,52350.100000000006,8015.37,1800.0,23560.0,45012.5,25397.5,258702.56
S004165,116.5,3,2,1,0,1,Medium,40.8,75.7,349.5,Medium,Medium,Low,High,Medium,Medium,Medium,High,False,False,False,PVC Pipes,10436.458333333334,26012.0,31678.024999999998,3564.0,45503.5,8842.350000000002,2000.0,21160.0,45837.5,25952.5,220986.33
S004166,65.9,2,1,1,1,1,Medium,23.1,42.8,197.7,Medium,Medium,High,Medium,High,Medium,Medium,Medium,False,True,True,PVC Pipes,6269.652777777778,30183.0,18970.748000000003,4664.0,26042.300000000003,4653.858,730.0,13028.0,26222.5,14391.5,145155.56
S004167,50.0,1,1,1,0,1,Medium,17.5,32.5,150.0,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,True,False,True,PVC Pipes,16125.0,15070.0,13137.0,2140.0,21825.0,7194.0,750.0,12052.0,20650.0,11450.0,120393.0
S004168,126.2,3,1,1,1,1,Medium,44.2,82.0,378.6,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,10516.666666666668,33407.0,33923.238,5476.0,39690.4,10661.376,780.0,16656.0,44005.0,25547.0,220662.68
S004169,123.8,3,2,1,0,1,Medium,43.3,80.5,371.4,High,High,Medium,Medium,Medium,Medium,Medium,Medium,False,False,False,PVC Pipes,10445.625,26790.0,37705.506,3564.0,48483.3,16750.14,1600.0,20466.0,47845.0,27303.0,240952.57
S004170,127.2,3,2,1,1,1,Low,44.5,82.7,381.6,Low,Low,Low,Medium,Low,Medium,Low,Medium,False,False,False,PVC Pipes,12101.666666666668,27263.0,34361.808,2928.0,37987.4,1461.1810909090912,1700.0,17580.0,57684.0,25388.0,218455.06
S004171,206.6,5,3,1,3,1,Medium,72.3,134.3,619.8,Low,Medium,Medium,Medium,High,Low,Medium,Low,False,False,False,PPR Pipes,16284.097222222223,58682.0,56303.00199999999,4988.0,94647.1,2251.564363636364,3060.0,23403.0,77515.0,44821.0,381954.76
S004172,145.1,3,2,1,0,1,High,50.8,94.3,435.3,High,Medium,High,High,High,High,High,Medium,True,True,True,PVC Pipes,59494.13194444445,31082.0,40372.992,6270.0,50020.799999999996,18195.54,1560.0,28996.0,53702.5,31243.5,320937.46
S004173,191.0,5,2,1,3,1,Low,66.8,124.2,573.0,Low,Medium,Low,Medium,Low,Low,Low,Medium,False,False,False,PVC Pipes,13197.569444444443,43840.0,51462.67999999999,2108.0,84704.8,2306.5854545454545,1560.0,16152.0,82095.0,35915.0,333341.63
S004174,65.6,2,1,1,1,1,High,23.0,42.6,196.8,High,Medium,High,Medium,High,High,High,High,False,True,True,PVC Pipes,7903.888888888888,29449.0,18751.248,5186.0,26100.0,8226.240000000002,890.0,15388.0,26140.0,14336.0,152370.38
S004175,147.4,4,2,1,2,1,Low,51.6,95.8,442.2,Low,Low,Medium,Medium,Medium,Low,Low,Low,False,False,False,PVC Pipes,10440.833333333334,45066.0,37956.52,3184.0,71145.79999999999,2431.2960000000003,1420.0,14192.0,65853.0,28721.0,280410.45
S004176,111.6,3,2,1,0,1,Medium,39.1,72.5,334.8,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,True,False,True,PVC Pipes,28935.694444444445,25979.0,31302.708,3548.0,55278.4,7954.848000000001,1760.0,23733.0,44490.0,25046.0,248027.65
S004177,108.3,3,1,1,3,1,High,37.9,70.4,324.9,High,Medium,High,High,Medium,High,High,Medium,True,True,True,PVC Pipes,46060.65972222222,48365.0,29601.392999999996,6049.0,57894.8,12222.738,810.0,21214.0,39082.5,22235.5,283535.59
S004178,201.1,5,2,1,2,1,Medium,70.4,130.7,603.3,Medium,Medium,Medium,High,High,Medium,Medium,Low,True,True,True,PPR Pipes,67840.3125,51581.0,55819.183,6448.0,111196.5,14201.682,2220.0,28452.0,71502.5,41603.5,450864.68
S004179,135.0,3,2,1,1,1,Medium,47.2,87.8,405.0,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,False,True,False,PVC Pipes,11250.0,32414.0,36268.05,5292.0,42892.600000000006,2266.5272727272727,1460.0,19482.0,50925.0,29375.0,231625.18
S004180,178.5,4,2,1,3,1,Medium,62.5,116.0,535.5,Medium,Medium,Low,Medium,Medium,High,Medium,High,False,False,False,PVC Pipes,20453.125,49577.0,50705.994999999995,4288.0,91996.0,15079.680000000002,1740.0,21994.0,64087.5,37422.5,357343.8
