Finishing_Category,Brand,Product_Name,Category,Specification,Application,Power_W,Quality_Level,Quality_Score,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Subcategory,Grade,Quality_Price_Band,Source_File,Price_Outlier
Electrical Finishing,El Sewedy Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,113,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2648,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3344,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3470,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2946,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2895,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,133,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2618,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3028,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2705,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2895,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,126,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3065,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,110,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1322,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1749,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2782,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2941,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1430,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1695,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1470,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,119,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3300,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1894,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1799,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,151,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3414,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2132,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1295,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,82,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,159,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,88,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1512,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,67,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2519,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,173,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2956,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3448,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2059,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1762,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,120,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2624,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1719,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2984,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,133,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1453,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1293,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1535,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2698,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1565,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3077,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,111,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Medium,8.8,Piece,Per_Reception,8,Reception,False,177,LED Downlight,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,78,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1722,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1356,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,146,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3313,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2706,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,122,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,81,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2266,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,147,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2413,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2346,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1504,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,81,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1457,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1447,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,55,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,76,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3461,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3435,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,165,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,65,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,113,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3032,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,134,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1985,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2981,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1221,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1294,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2998,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2886,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2782,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3237,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1245,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2066,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,114,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1802,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3285,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2279,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2742,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1511,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3401,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2979,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,154,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,67,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2088,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3448,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2075,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3429,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2142,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2482,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,73,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,145,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2157,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1877,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1357,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,88,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3473,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3020,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Medium,8.8,Piece,Per_Reception,8,Reception,False,176,LED Downlight,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1890,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1284,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,166,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1372,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1839,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2435,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1251,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2162,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2868,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2471,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3143,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,144,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1856,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1296,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
