Product_ID,Finishing_Category,Category,Subcategory,Product_Name,Brand,Material,Product_Type,Quality_Level,Quality_Score,Grade,Quality_Price_Band,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Application,Specification,Ceiling_Type,Coats,Component,Coverage_m2,Coverage_m2_per_L,Door_Category,Door_Type,Electrical_Category,Finish,Floor_Type,Paint_Category,Paint_Type,Plumbing_Category,Power_W,Price_Outlier,Size,Size_cm,Source_File,Waste_Factor
P005167,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4896,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005168,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,8604,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005169,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6733,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005170,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,6194,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005171,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6666,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005172,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,3813,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005173,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,9926,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005174,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,9097,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005175,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,10157,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005176,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,7683,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005177,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,7814,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005178,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4038,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005179,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,High,9.0,Not Applicable,High: > 7542,10181,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005180,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2635,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005181,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,5011,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005182,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,9295,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005183,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,,Sliding Cabin,Low,8.4,Not Applicable,Low: <= 5006,4973,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005184,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,1959,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005185,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6887,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005186,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2585,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005187,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,,Rain Shower,High,9.0,Not Applicable,High: > 7542,7669,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005188,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,8068,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005189,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5880,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005190,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,9131,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005191,Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2898,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005192,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6706,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005193,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,7845,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005194,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,High,9.0,Not Applicable,High: > 7542,9359,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005195,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6986,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005196,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,3470,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005197,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2458,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005198,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,1851,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005199,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,,Rain Shower,High,9.0,Not Applicable,High: > 7542,9519,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005200,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4061,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005201,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6698,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005202,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5655,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005203,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,3982,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005204,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,6726,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005205,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,,Sliding Cabin,Low,8.4,Not Applicable,Low: <= 5006,4731,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005206,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,8579,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005207,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,6055,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005208,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,6684,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005209,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4073,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005210,Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2356,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005211,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,,Rain Shower,High,9.0,Not Applicable,High: > 7542,10945,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005212,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6314,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005213,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5730,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005214,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,3010,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005215,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2784,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005216,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,,Rain Shower,High,9.0,Not Applicable,High: > 7542,10623,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005217,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,7679,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005218,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,6063,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005219,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,5902,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005220,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2797,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005221,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,7930,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005222,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5009,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005223,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2082,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005224,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,1861,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005225,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5131,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005226,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5543,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005227,Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,3331,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005228,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,,Sliding Cabin,Low,8.4,Not Applicable,Low: <= 5006,4762,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005229,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6970,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005230,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,8091,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005231,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2622,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005232,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6791,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005233,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5053,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005234,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4636,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005235,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6722,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005236,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5787,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005237,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,,Rain Shower,High,9.0,Not Applicable,High: > 7542,10732,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005238,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6182,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005239,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,9064,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005240,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,High,8.4,Not Applicable,High: > 7542,8388,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005241,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5027,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005242,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6845,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005243,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,,Rain Shower,High,9.0,Not Applicable,High: > 7542,10817,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005244,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5698,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005245,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4293,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005246,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,6913,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005247,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5468,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005248,Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2343,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005249,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,6493,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005250,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,6911,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005251,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,Medium,7.6,Not Applicable,Medium: 5006 - 7542,5171,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005252,Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,3611,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005253,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,,Floor Mounted,High,7.6,Not Applicable,High: > 7542,8072,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005254,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,,Rain Shower,Medium,9.0,Not Applicable,Medium: 5006 - 7542,5282,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005255,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,,Rain Shower,High,9.0,Not Applicable,High: > 7542,8839,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005256,Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,,Sliding Cabin,Medium,8.4,Not Applicable,Medium: 5006 - 7542,5583,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,90x90 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005257,Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,,Pedestal,Low,7.4,Not Applicable,Low: <= 5006,2009,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,60 cm,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005258,Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,,Rain Shower,High,9.0,Not Applicable,High: > 7542,7888,Set,Per_Master_Bathroom,1.0,Master Bathroom,True,Master Bathroom,Chrome,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
P005259,Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,,Floor Mounted,Low,7.6,Not Applicable,Low: <= 5006,4999,Piece,Per_Bathroom,1.0,Bathroom,False,Bathroom,Ceramic,,,,,,,,,,,,,,,False,,,sanitary_ware.csv,
